RegionID,Date,RegionName,State,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
102001,6/30/2019,United States,,0,227700,0.000879121,0.000439367,0.052218115,0.062826726,0.031612744,2019-06,2019-Q2,227700,0,2019-06
394913,6/30/2019,"New York, NY",NY,1,443000,-0.001127396,-0.002027484,0.035772738,0.044815379,0.017157165,2006-07,2006-Q3,452800,-0.02164311,2006-02
753899,6/30/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,2,649600,-0.000922793,-0.003986507,0.008539047,0.055438344,0.045801663,2019-01,2019-Q1,654900,-0.008092839,2018-10
394463,6/30/2019,"Chicago, IL",IL,3,224900,-0.003544528,-0.007064018,0.020417423,0.045779089,0.008718717,2007-02,2007-Q1,254100,-0.114915388,2004-12
394514,6/30/2019,"Dallas-Fort Worth, TX",TX,4,242900,0,-0.007761438,0.055627988,0.100177737,0.053967714,2019-03,2019-Q1,244800,-0.007761438,2019-01
394974,6/30/2019,"Philadelphia, PA",PA,5,233000,-0.000429,-0.005972696,0.024175824,0.037958262,0.008495409,2007-04,2007-Q2,237300,-0.018120523,2006-04
394692,6/30/2019,"Houston, TX",TX,6,205700,0.000973236,-0.003391473,0.034188034,0.068780335,0.039005059,2019-02,2019-Q1,206500,-0.003874092,2019-01
395209,6/30/2019,"Washington, DC",DC,7,407200,-0.001960784,-0.004157496,0.020295665,0.02775931,0.023403932,2006-04,2006-Q2,435400,-0.064768029,2005-06
394856,6/30/2019,"Miami-Fort Lauderdale, FL",FL,8,282700,-0.001765537,-0.011883957,0.032128514,0.095829767,0.055384023,2006-09,2006-Q3,311600,-0.092747112,2005-11
394347,6/30/2019,"Atlanta, GA",GA,9,219700,-0.000909504,-0.004531038,0.075905975,0.084570521,0.03563307,2019-03,2019-Q1,220700,-0.004531038,2019-02
394404,6/30/2019,"Boston, MA",MA,10,464400,-0.001934236,-0.012755102,0.026752156,0.056507847,0.038988412,2019-02,2019-Q1,470700,-0.013384321,2018-12
395057,6/30/2019,"San Francisco, CA",CA,11,942800,-0.002222457,-0.010703043,0.000212179,0.070798749,0.060962109,2018-11,2018-Q4,963400,-0.021382603,2018-07
394532,6/30/2019,"Detroit, MI",MI,12,163100,0.001842752,0.002458513,0.05771725,0.089187044,0.05301392,2019-06,2019-Q2,163100,0,2019-06
395025,6/30/2019,"Riverside, CA",CA,13,370900,-0.000538938,0.00189087,0.037482517,0.067386467,0.060414751,2006-07,2006-Q3,409800,-0.094924353,2005-07
394976,6/30/2019,"Phoenix, AZ",AZ,14,267200,0,0.000749064,0.049489395,0.070686429,0.04996008,2006-05,2006-Q2,284000,-0.05915493,2005-11
395078,6/30/2019,"Seattle, WA",WA,15,489400,-0.003461617,-0.011911973,0.004103406,0.092815543,0.046618047,2019-02,2019-Q1,496100,-0.013505342,2018-11
394865,6/30/2019,"Minneapolis-St Paul, MN",MN,16,272000,0.000735835,0.001104159,0.047765794,0.060265361,0.033153522,2019-06,2019-Q2,272000,0,2019-06
395056,6/30/2019,"San Diego, CA",CA,17,590000,-0.00202977,-0.001860937,0.009928107,0.056421622,0.048621106,2018-12,2018-Q4,594500,-0.007569386,2018-09
395121,6/30/2019,"St. Louis, MO",MO,18,167200,0.001197605,0.001197605,0.035294118,0.045733385,0.012683838,2019-06,2019-Q2,167200,0,2019-06
395148,6/30/2019,"Tampa, FL",FL,19,215500,0.002325581,-0.002314815,0.054821341,0.101003273,0.046339621,2006-08,2006-Q3,223500,-0.035794183,2006-04
394358,6/30/2019,"Baltimore, MD",MD,20,267500,-0.001493094,-0.005945745,0.01095994,0.029507775,0.006748542,2007-01,2007-Q1,298500,-0.103852596,2005-07
394530,6/30/2019,"Denver, CO",CO,21,408000,-0.001956947,-0.006574142,0.029782938,0.091296975,0.062414513,2019-03,2019-Q1,410700,-0.006574142,2019-01
394982,6/30/2019,"Pittsburgh, PA",PA,22,143600,0.002793296,-0.006228374,0.019162527,0.045421241,0.027669406,2019-02,2019-Q1,144900,-0.008971705,2018-11
394998,6/30/2019,"Portland, OR",OR,23,395300,-0.002523341,-0.009273183,0.014370028,0.084334652,0.046716931,2019-02,2019-Q1,399300,-0.010017531,2018-12
394458,6/30/2019,"Charlotte, NC",NC,24,209800,0.00191022,0.002388915,0.077002053,0.079828165,0.036142007,2019-06,2019-Q2,209800,0,2019-06
395045,6/30/2019,"Sacramento, CA",CA,25,411000,-0.001942691,-0.001942691,0.030850263,0.067273153,0.046896033,2005-12,2005-Q4,423300,-0.029057406,2005-06
395055,6/30/2019,"San Antonio, TX",TX,26,194900,0.002572016,0.002056555,0.051807879,0.065981622,0.037326921,2019-06,2019-Q2,194900,0,2019-06
394943,6/30/2019,"Orlando, FL",FL,27,240500,0.000415973,-0.00083091,0.063688633,0.089315804,0.04363639,2006-08,2006-Q3,265300,-0.09347908,2006-01
394466,6/30/2019,"Cincinnati, OH",OH,28,170400,-0.00058651,-0.006413994,0.063670412,0.057409809,0.024935502,2019-03,2019-Q1,171500,-0.006413994,2019-02
394475,6/30/2019,"Cleveland, OH",OH,29,146500,0.002051984,-0.004078858,0.041222459,0.046534027,0.017389977,2019-03,2019-Q1,147100,-0.004078858,2019-02
394735,6/30/2019,"Kansas City, MO",MO,30,191800,-0.001041667,-0.008273009,0.055005501,0.059003077,0.02612446,2019-03,2019-Q1,193400,-0.008273009,2019-01
394775,6/30/2019,"Las Vegas, NV",NV,31,278700,-0.003218884,-0.009594883,0.060905976,0.093690928,0.056079091,2006-06,2006-Q2,316800,-0.120265152,2004-12
394492,6/30/2019,"Columbus, OH",OH,32,193200,0.00155521,-0.001550388,0.068584071,0.065019604,0.036188686,2019-03,2019-Q1,193500,-0.001550388,2019-03
394705,6/30/2019,"Indianapolis, IN",IN,33,166700,0.00060024,-0.001198322,0.088120104,0.066531614,0.030700506,2019-03,2019-Q1,166900,-0.001198322,2019-03
395059,6/30/2019,"San Jose, CA",CA,34,1160800,-0.011832808,-0.042086153,-0.082444076,0.085643365,0.072869099,2018-10,2018-Q4,1271900,-0.087349634,2018-02
394355,6/30/2019,"Austin, TX",TX,35,311800,0.001284522,-0.000641026,0.04983165,0.080107765,0.049900302,2019-03,2019-Q1,312000,-0.000641026,2019-03
395194,6/30/2019,"Virginia Beach, VA",VA,36,229500,0.00043592,-0.004338395,0.019546868,0.026364277,0.003057323,2007-07,2007-Q3,241800,-0.050868486,2006-03
394902,6/30/2019,"Nashville, TN",TN,37,255500,0,-0.006223259,0.04370915,0.097719746,0.051793913,2019-03,2019-Q1,257100,-0.006223259,2019-01
395005,6/30/2019,"Providence, RI",RI,38,294900,0.00101833,-0.00169262,0.038380282,0.055129208,0.023095485,2005-10,2005-Q4,301700,-0.022538946,2005-03
394862,6/30/2019,"Milwaukee, WI",WI,39,232700,-0.001287554,-0.002571796,0.054372451,0.054109613,0.020748421,2019-04,2019-Q2,233400,-0.002999143,2019-03
394714,6/30/2019,"Jacksonville, FL",FL,40,213800,0.001405152,-0.000934579,0.060515873,0.084827186,0.033084964,2006-10,2006-Q4,214700,-0.004191896,2006-08
394849,6/30/2019,"Memphis, TN",TN,41,140900,0.000710227,0.000710227,0.064199396,0.06653976,0.025345988,2019-06,2019-Q2,140900,0,2019-06
394935,6/30/2019,"Oklahoma City, OK",OK,42,147800,0.002713704,0.003394433,0.036465638,0.045887343,0.025678145,2019-06,2019-Q2,147800,0,2019-06
394807,6/30/2019,"Louisville-Jefferson County, KY",KY,43,163700,0.002449479,0.007384615,0.05749354,0.054247744,0.027586104,2019-06,2019-Q2,163700,0,2019-06
394669,6/30/2019,"Hartford, CT",CT,44,229400,-0.00087108,-0.00087108,0.005699255,0.011642585,-0.002790178,2007-03,2007-Q1,260200,-0.118370484,2004-10
395022,6/30/2019,"Richmond, VA",VA,45,231000,0.002169197,0.001734605,0.039136302,0.052800555,0.017086142,2019-06,2019-Q2,231000,0,2019-06
394910,6/30/2019,"New Orleans, LA",LA,46,175700,0.006300115,0.006300115,0.025087515,0.043363253,0.018550201,2018-11,2018-Q4,176600,-0.005096263,2018-10
394425,6/30/2019,"Buffalo, NY",NY,47,160600,0.003123048,0.001246883,0.044213264,0.051566205,0.033424541,2019-06,2019-Q2,160600,0,2019-06
395012,6/30/2019,"Raleigh, NC",NC,48,268600,0.000745156,0.003736921,0.057480315,0.059381652,0.030549751,2019-06,2019-Q2,268600,0,2019-06
394388,6/30/2019,"Birmingham, AL",AL,49,148100,0.004748982,0.010921502,0.071635311,0.039705331,0.015809185,2019-06,2019-Q2,148100,0,2019-06
395053,6/30/2019,"Salt Lake City, UT",UT,50,369500,0.00353069,0.010943912,0.093195266,0.089410588,0.04387846,2019-06,2019-Q2,369500,0,2019-06
395031,6/30/2019,"Rochester, NY",NY,51,148100,0.004067797,0.010921502,0.056348074,0.035659006,0.021177424,2019-06,2019-Q2,148100,0,2019-06
394640,6/30/2019,"Grand Rapids, MI",MI,52,196300,0.001530612,0.010293361,0.080352229,0.088437345,0.049835618,2019-06,2019-Q2,196300,0,2019-06
395167,6/30/2019,"Tucson, AZ",AZ,53,208900,0.004810005,0.008691453,0.064187468,0.055975038,0.018565277,2006-06,2006-Q2,237700,-0.121161127,2005-08
753924,6/30/2019,"Urban Honolulu, HI",HI,54,674600,-0.002955956,-0.015182482,-0.010995455,0.042597261,0.035877688,2019-01,2019-Q1,691600,-0.024580682,2018-04
395169,6/30/2019,"Tulsa, OK",OK,55,138400,-0.001443001,-0.002162942,0.028231798,0.04815076,0.022768588,2019-04,2019-Q2,138800,-0.002881844,2019-03
394619,6/30/2019,"Fresno, CA",CA,56,253500,0.000394633,0.001580403,0.051430942,0.069104769,0.038288202,2006-05,2006-Q2,299700,-0.154154154,2005-03
395238,6/30/2019,"Worcester, MA",MA,57,278700,0.003962536,0.001797268,0.038375559,0.056833076,0.025056509,2005-10,2005-Q4,279700,-0.003575259,2005-08
394415,6/30/2019,"Stamford, CT",CT,58,336100,0.000297619,-0.008262024,0.009006304,0.016298685,0.002046045,2006-04,2006-Q2,421800,-0.203176861,2003-06
394312,6/30/2019,"Albuquerque, NM",NM,59,200300,0.003004507,0.003004507,0.051995798,0.042330173,0.00786879,2019-06,2019-Q2,200300,0,2019-06
394308,6/30/2019,"Albany, NY",NY,60,218000,0,-0.005927953,0.013482101,0.031373395,0.014002244,2019-03,2019-Q1,219300,-0.005927953,2018-10
394938,6/30/2019,"Omaha, NE",NE,61,178500,0.002808989,0.006200676,0.0650358,0.058395026,0.031817218,2019-06,2019-Q2,178500,0,2019-06
394908,6/30/2019,"New Haven, CT",CT,62,216700,0,-0.002302026,0.027501185,0.018316131,-0.001555597,2006-05,2006-Q2,267700,-0.190511767,2004-06
394357,6/30/2019,"Bakersfield, CA",CA,63,221600,0.004077934,0.009567198,0.061302682,0.058841863,0.042395536,2006-07,2006-Q3,279700,-0.20772256,2005-05
394753,6/30/2019,"Knoxville, TN",TN,64,172600,0.001741149,0.005241701,0.06873065,0.058651994,0.025560301,2019-06,2019-Q2,172600,0,2019-06
394653,6/30/2019,"Greenville, SC",SC,65,178500,0.002808989,0.003937008,0.058718861,0.065300632,0.031659219,2019-06,2019-Q2,178500,0,2019-06
394952,6/30/2019,"Ventura, CA",CA,66,598900,-0.005810093,-0.01024624,0.001337569,0.046172877,0.038646207,2006-06,2006-Q2,632100,-0.052523335,2005-09
394318,6/30/2019,"Allentown, PA",PA,67,203200,0.001478561,-0.005870841,0.031995937,0.032345403,0.001889569,2007-04,2007-Q2,226400,-0.102473498,2005-11
394561,6/30/2019,"El Paso, TX",TX,68,127200,0.00394633,0.00952381,0.047775947,0.029108353,0.010221735,2019-06,2019-Q2,127200,0,2019-06
394367,6/30/2019,"Baton Rouge, LA",LA,69,167500,0,-0.007113219,-0.003569304,0.029412139,0.011095914,2018-12,2018-Q4,169600,-0.012382075,2018-05
394521,6/30/2019,"Dayton, OH",OH,70,124300,0.001611604,-0.006394884,0.066037736,0.055458066,0.018284744,2019-02,2019-Q1,125200,-0.007188498,2019-01
394843,6/30/2019,"McAllen, TX",TX,71,105100,0.012524085,0.009606148,0.056281407,0.060640462,0.028179557,2019-06,2019-Q2,105100,0,2019-06
394486,6/30/2019,"Columbia, SC",SC,72,139500,0.002155172,0.002155172,0.043380703,0.04470511,0.011603464,2019-06,2019-Q2,139500,0,2019-06
394648,6/30/2019,"Greensboro, NC",NC,73,138500,0.005079826,0.019131714,0.084573218,0.041535953,0.017273876,2019-06,2019-Q2,138500,0,2019-06
394304,6/30/2019,"Akron, OH",OH,74,142200,0.002114165,-0.004201681,0.050997783,0.047227724,0.018830081,2019-03,2019-Q1,142800,-0.004201681,2019-02
753906,6/30/2019,"North Port-Sarasota-Bradenton, FL",FL,75,261400,0.002685079,-0.002670736,0.038125496,0.076995305,0.047339722,2006-05,2006-Q2,306800,-0.14797914,2005-05
394798,6/30/2019,"Little Rock, AR",AR,76,141400,0.000707714,0.000707714,0.029112082,0.031140207,0.015702225,2019-06,2019-Q2,141400,0,2019-06
395134,6/30/2019,"Stockton, CA",CA,77,364000,-0.001919386,-0.007092199,0.037628278,0.086418771,0.0730777,2006-01,2006-Q1,420700,-0.134775374,2005-03
394457,6/30/2019,"Charleston, SC",SC,78,253800,-0.001966182,-0.008980867,0.031288094,0.067482231,0.032403634,2019-03,2019-Q1,256100,-0.008980867,2019-01
395143,6/30/2019,"Syracuse, NY",NY,79,136000,0.005173688,0.002210759,0.028744327,0.031613901,0.017445812,2019-06,2019-Q2,136000,0,2019-06
394484,6/30/2019,"Colorado Springs, CO",CO,80,297400,0.001346801,-0.001678416,0.069015097,0.08011256,0.043755361,2019-03,2019-Q1,297900,-0.001678416,2019-03
395235,6/30/2019,"Winston-Salem, NC",NC,81,148000,0.004752206,0.01369863,0.081871345,0.046170245,0.015981585,2019-06,2019-Q2,148000,0,2019-06
395224,6/30/2019,"Wichita, KS",KS,82,132400,0,-0.004511278,0.044988161,0.044694411,0.018153564,2019-03,2019-Q1,133000,-0.004511278,2019-01
395115,6/30/2019,"Springfield, MA",MA,83,225900,0.001773836,0.000886132,0.034814475,0.041545338,0.014299044,2019-06,2019-Q2,225900,0,2019-06
394440,6/30/2019,"Fort Myers, FL",FL,84,229800,-0.000869565,-0.006485084,0.005249344,0.067592473,0.049389617,2006-05,2006-Q2,299600,-0.232977303,2005-04
394399,6/30/2019,"Boise City, ID",ID,85,289800,0.003462604,0.012932541,0.144097908,0.104383629,0.049712462,2019-06,2019-Q2,289800,0,2019-06
395160,6/30/2019,"Toledo, OH",OH,86,114200,0.007054674,0.004397537,0.051565378,0.043727284,0.015209006,2006-07,2006-Q3,116500,-0.019742489,2005-05
394816,6/30/2019,"Madison, WI",WI,87,259600,0.001156961,0.004643963,0.035087719,0.06196514,0.02982249,2019-06,2019-Q2,259600,0,2019-06
394766,6/30/2019,"Lakeland, FL",FL,88,177900,0.003384095,0.00056243,0.062089552,0.092894048,0.036920667,2006-08,2006-Q3,193000,-0.078238342,2006-03
394931,6/30/2019,"Ogden, UT",UT,89,319200,-0.000626174,0.006622517,0.120786517,0.094207517,0.043257846,2019-05,2019-Q2,319400,-0.000626174,2019-05
394528,6/30/2019,"Daytona Beach, FL",FL,90,208600,0.004333173,0.010658915,0.070292458,0.097677928,0.041955598,2006-07,2006-Q3,237400,-0.121314238,2005-10
394531,6/30/2019,"Des Moines, IA",IA,91,189700,-0.00052687,-0.001053186,0.038314176,0.053474413,0.029312686,2019-04,2019-Q2,189900,-0.001053186,2019-04
394711,6/30/2019,"Jackson, MS",MS,92,143900,-0.002772003,-0.007586207,0.053440703,0.050278513,0.024922028,2019-03,2019-Q1,145000,-0.007586207,2019-01
395245,6/30/2019,"Youngstown, OH",OH,93,88100,0.001136364,0.002275313,0.034037559,0.036620084,0.012901981,2006-04,2006-Q2,89000,-0.01011236,2005-06
394352,6/30/2019,"Augusta, GA",GA,94,155000,-0.001931745,0,0.071181755,0.056601072,0.021989713,2019-04,2019-Q2,155400,-0.002574003,2019-03
395075,6/30/2019,"Scranton, PA",PA,95,112400,0.003571429,-0.022608696,0.003571429,0.032045907,0.000714544,2008-02,2008-Q1,115900,-0.030198447,2007-04
394666,6/30/2019,"Harrisburg, PA",PA,96,176800,-0.001129944,-0.006183249,0.020785219,0.027066087,0.008842898,2019-03,2019-Q1,177900,-0.006183249,2019-01
394957,6/30/2019,"Melbourne, FL",FL,97,216100,0.004182156,0.001854427,0.058794708,0.107498019,0.049264141,2006-04,2006-Q2,234000,-0.076495726,2005-08
394460,6/30/2019,"Chattanooga, TN",TN,98,160100,0,0.006918239,0.07884097,0.066563381,0.028907859,2019-06,2019-Q2,160100,0,2019-06
395113,6/30/2019,"Spokane, WA",WA,99,246200,0.001627339,0.013585838,0.107014388,0.097954706,0.039702768,2019-06,2019-Q2,246200,0,2019-06
395006,6/30/2019,"Provo, UT",UT,100,351600,-0.005656109,-0.011526567,0.093623639,0.084935023,0.039793722,2019-04,2019-Q2,355700,-0.011526567,2019-02
394768,6/30/2019,"Lancaster, PA",PA,101,209100,0.001436782,-0.003811339,0.03617443,0.037673802,0.013421921,2019-02,2019-Q1,210100,-0.004759638,2019-01
394871,6/30/2019,"Modesto, CA",CA,102,311300,-0.00224359,0.003222688,0.031819688,0.084611172,0.069965614,2006-04,2006-Q2,372100,-0.163396936,2005-02
394997,6/30/2019,"Portland, ME",ME,103,293400,0.001707067,-0.003058104,0.05653583,0.054334323,0.033419422,2019-03,2019-Q1,294300,-0.003058104,2019-02
394549,6/30/2019,"Durham, NC",NC,104,245900,0.002854812,0.005725971,0.070526774,0.06712236,0.032436614,2019-06,2019-Q2,245900,0,2019-06
395068,6/30/2019,"Santa Rosa, CA",CA,105,627500,0.002076014,-0.002543316,-0.012122166,0.064814176,0.048413468,2018-11,2018-Q4,646100,-0.028788113,2018-03
394792,6/30/2019,"Lexington, KY",KY,106,179200,0.000558347,0.002237136,0.052878966,0.05363887,0.024118782,2019-06,2019-Q2,179200,0,2019-06
394761,6/30/2019,"Lafayette, LA",LA,107,133400,-0.000749064,-0.009651076,-0.032632342,0.032655588,0.013204236,2018-07,2018-Q3,138500,-0.036823105,2016-12
394770,6/30/2019,"Lansing, MI",MI,108,151000,0.005326232,0.006666667,0.068648266,0.060067621,0.030053351,2019-06,2019-Q2,151000,0,2019-06
394590,6/30/2019,"Fayetteville, AR",AR,109,185800,0.00378174,0.013638843,0.082750583,0.067390631,0.036040689,2019-06,2019-Q2,185800,0,2019-06
394971,6/30/2019,"Pensacola, FL",FL,110,173100,0.005226481,0.007566938,0.077833126,0.08130456,0.027555356,2019-06,2019-Q2,173100,0,2019-06
395195,6/30/2019,"Visalia, CA",CA,111,212800,0.000940734,0.001411765,0.06773708,0.072590629,0.038606909,2006-06,2006-Q2,240900,-0.116645911,2005-08
395096,6/30/2019,"Shreveport, LA",LA,112,112800,0.005347594,-0.016564952,-0.04,0.00088889,0.001339605,2018-11,2018-Q4,120000,-0.06,2016-02
395116,6/30/2019,"Springfield, MO",MO,113,150900,0.003992016,0.004660453,0.055983205,0.059364284,0.026740233,2019-06,2019-Q2,150900,0,2019-06
395244,6/30/2019,"York, PA",PA,114,180300,-0.001108033,-0.00715859,0.032646048,0.039290486,0.005486446,2007-07,2007-Q3,187900,-0.040447046,2006-07
394502,6/30/2019,"Corpus Christi, TX",TX,115,150400,-0.00199071,-0.014416776,0.016216216,0.044634361,0.024818926,2019-02,2019-Q1,152700,-0.015062213,2018-11
394596,6/30/2019,"Flint, MI",MI,116,113800,0.013357079,0.037374658,0.143718593,0.11110371,0.049196807,2005-06,2005-Q2,121000,-0.059504132,2004-02
395019,6/30/2019,"Reno, NV",NV,117,366200,-0.002451648,-0.00678058,0.045986861,0.099788607,0.057889736,2019-03,2019-Q1,368700,-0.00678058,2019-02
394338,6/30/2019,"Asheville, NC",NC,118,245200,-0.00365705,-0.010092854,0.03854299,0.075625683,0.032721703,2019-03,2019-Q1,247700,-0.010092854,2019-02
394995,6/30/2019,"Port St. Lucie, FL",FL,119,228700,0.000875274,0.003950834,0.05830634,0.11517886,0.059921084,2006-06,2006-Q2,259100,-0.117329217,2005-08
753917,6/30/2019,"Santa Maria-Santa Barbara, CA",CA,120,602800,0.00016592,-0.000331675,0.030075188,0.038560852,0.030746942,2005-07,2005-Q3,683900,-0.118584588,2004-09
394698,6/30/2019,"Huntsville, AL",AL,121,168700,0.004166667,0.021186441,0.026155718,0.0330306,,2019-06,2019-Q2,168700,0,2019-06
394612,6/30/2019,"Fort Wayne, IN",IN,122,141300,0.00569395,0.01581596,0.086923077,0.060578352,0.028580995,2019-06,2019-Q2,141300,0,2019-06
395050,6/30/2019,"Salinas, CA",CA,123,575100,-0.0015625,-0.000868659,0.060678716,0.070333469,0.05635097,2005-11,2005-Q4,691200,-0.16796875,2004-11
395183,6/30/2019,"Vallejo, CA",CA,124,440000,-0.001361779,-0.004975124,0.035050576,0.079177147,0.062399768,2006-05,2006-Q2,484700,-0.092221993,2005-05
394870,6/30/2019,"Mobile, AL",AL,125,119300,-0.00167364,-0.017298188,0.035590278,0.064206243,0.004378561,2019-03,2019-Q1,121400,-0.017298188,2018-12
395015,6/30/2019,"Reading, PA",PA,126,171400,0,-0.021689498,-0.010963647,0.030489947,0.004300703,2007-01,2007-Q1,178100,-0.037619315,2006-05
394421,6/30/2019,"Brownsville, TX",TX,127,92000,-0.004329004,-0.025423729,0.02108768,0.041984364,0.023542852,2019-02,2019-Q1,94600,-0.027484144,2018-09
394746,6/30/2019,"Killeen, TX",TX,128,139100,0.003607504,0.005784526,0.074131274,0.03467945,0.017975709,2019-06,2019-Q2,139100,0,2019-06
394439,6/30/2019,"Canton, OH",OH,129,125600,0.003194888,-0.011023622,0.031198686,0.057211368,0.022850571,2019-02,2019-Q1,127200,-0.012578616,2018-11
394372,6/30/2019,"Beaumont, TX",TX,130,118900,-0.002516779,-0.005852843,0.147683398,0.068426858,0.031139396,2019-04,2019-Q2,119700,-0.006683375,2019-03
394820,6/30/2019,"Manchester, NH",NH,131,291900,0.003092784,0.007941989,0.064163325,0.059151282,0.026509806,2019-06,2019-Q2,291900,0,2019-06
395048,6/30/2019,"Salem, OR",OR,132,284200,0.001762425,0.001409443,0.077739856,0.108243086,0.04437635,2019-06,2019-Q2,284200,0,2019-06
394327,6/30/2019,"Anchorage, AK",AK,133,328100,0.001220629,0.022755611,0.018944099,0.015041472,0.012699963,2019-06,2019-Q2,328100,0,2019-06
394520,6/30/2019,"Davenport, IL",IL,134,129000,0.003891051,0.01018011,0.04622871,0.028482294,0.016802738,2019-06,2019-Q2,129000,0,2019-06
394972,6/30/2019,"Peoria, IL",IL,135,112400,0.000890472,0.002676182,0.008976661,0.004326045,0.00017811,2007-06,2007-Q2,115800,-0.029360967,2006-03
394898,6/30/2019,"Myrtle Beach, SC",SC,136,196400,0.001019368,0.015511892,0.060475162,0.044340024,0.011199793,2006-11,2006-Q4,227700,-0.137461572,2005-11
394875,6/30/2019,"Montgomery, AL",AL,137,115100,0.006999125,0.009649123,0.02676182,0.01244074,-0.01095234,2007-10,2007-Q4,150300,-0.23419827,2005-07
395051,6/30/2019,"Salisbury, MD",DE,138,234000,-0.00128041,-0.008894536,0.025416301,0.036182574,0.005960033,2006-10,2006-Q4,278400,-0.159482759,2005-02
394658,6/30/2019,"Gulfport, MS",MS,139,131600,-0.000759301,-0.006792453,0.088502895,0.049211659,-0.000756719,2010-11,2010-Q4,155700,-0.154784843,2009-01
395146,6/30/2019,"Tallahassee, FL",FL,140,172500,0,-0.00862069,0.052471019,0.051338618,0.014074318,2006-09,2006-Q3,182100,-0.052718287,2005-12
395164,6/30/2019,"Trenton, NJ",NJ,141,240600,-0.000830565,-0.005785124,0.02864472,0.029152141,-0.00168829,2006-09,2006-Q3,287800,-0.16400278,2004-11
394589,6/30/2019,"Fayetteville, NC",NC,142,115600,0.006092254,-0.010273973,0.016710642,0.016724388,0.001570576,2019-02,2019-Q1,117000,-0.011965812,2018-12
394679,6/30/2019,"Hickory, NC",NC,143,136500,0.003676471,-0.001463058,0.091127098,0.055487238,0.019979546,2019-03,2019-Q1,136700,-0.001463058,2019-03
394697,6/30/2019,"Huntington, WV",WV,144,95800,-0.004158004,-0.02145046,0.031216362,0.032860289,0.01493574,2019-01,2019-Q1,99000,-0.032323232,2018-11
394576,6/30/2019,"Eugene, OR",OR,145,295800,0.002372077,0.001693193,0.060215054,0.07651109,0.034654244,2019-06,2019-Q2,295800,0,2019-06
395033,6/30/2019,"Rockford, IL",IL,146,115800,0.003466205,0.003466205,0.025686448,0.036922472,-0.004875317,2007-09,2007-Q3,133900,-0.135175504,2004-02
395070,6/30/2019,"Savannah, GA",GA,147,180300,-0.00166113,-0.00661157,0.066232998,0.051747572,0.017421743,2019-03,2019-Q1,181500,-0.00661157,2019-02
394332,6/30/2019,"Ann Arbor, MI",MI,148,290700,0.000344116,-0.004110997,0.05326087,0.070480842,0.05655278,2019-03,2019-Q1,291900,-0.004110997,2019-02
394927,6/30/2019,"Ocala, FL",FL,149,155500,0.005821475,0.011711126,0.088935574,0.090138817,0.024391388,2006-09,2006-Q3,183900,-0.154431756,2005-09
394732,6/30/2019,"Kalamazoo, MI",MI,150,153800,0.001954397,-0.007101356,0.051264525,0.063781611,0.03194763,2019-02,2019-Q1,155100,-0.008381689,2019-01
394901,6/30/2019,"Naples, FL",FL,151,332900,-0.003293413,-0.0156712,0.000901984,0.055425663,0.033866196,2006-07,2006-Q3,452200,-0.263821318,2005-02
395107,6/30/2019,"South Bend, IN",IN,152,125900,0.0072,0.012057878,0.089100346,0.075237308,0.022788807,2019-06,2019-Q2,125900,0,2019-06
395109,6/30/2019,"Spartanburg, SC",SC,153,136100,0.004428044,-0.009461426,0.053405573,0.065723607,0.030174266,2019-02,2019-Q1,137800,-0.01233672,2018-12
394579,6/30/2019,"Evansville, IN",IN,154,137900,-0.002170767,-0.003612717,0.06404321,0.049124202,0.021203386,2019-04,2019-Q2,138400,-0.003612717,2019-02
394747,6/30/2019,"Kingsport, TN",TN,155,126100,0.001588562,-0.003162055,0.031071137,0.042924424,0.023461496,2019-02,2019-Q1,126800,-0.005520505,2018-11
395028,6/30/2019,"Roanoke, VA",VA,156,166700,0.001201201,-0.002990431,0.047768699,0.028001614,0.007890371,2019-03,2019-Q1,167200,-0.002990431,2019-03
394646,6/30/2019,"Green Bay, WI",WI,157,176400,0.003412969,0.006849315,0.071038251,0.064918921,0.027032822,2019-06,2019-Q2,176400,0,2019-06
394796,6/30/2019,"Lincoln, NE",NE,158,186000,-0.001074114,-0.000537346,0.052631579,0.057410867,0.034498122,2019-04,2019-Q2,186300,-0.001610306,2019-03
394602,6/30/2019,"Fort Collins, CO",CO,159,383500,-0.003637308,-0.007248253,0.039295393,0.088474676,0.057096251,2019-03,2019-Q1,386300,-0.007248253,2019-02
395179,6/30/2019,"Utica, NY",NY,160,124200,0.003231018,-0.015847861,0.035863219,0.041397973,0.024604512,2019-03,2019-Q1,126200,-0.015847861,2018-12
394488,6/30/2019,"Columbus, GA",GA,161,107600,0.007490637,-0.011029412,0.054901961,0.03003708,-0.004884748,2008-03,2008-Q1,120500,-0.107053942,2005-11
394405,6/30/2019,"Boulder, CO",CO,162,536100,-0.002233389,-0.004826434,0.027405136,0.082540161,0.05760638,2019-02,2019-Q1,539300,-0.005933618,2019-01
394808,6/30/2019,"Lubbock, TX",TX,163,132100,0.003037206,0.002276176,0.025621118,0.055155067,0.033300375,2018-12,2018-Q4,132300,-0.001511716,2018-11
394572,6/30/2019,"Erie, PA",PA,164,122200,0.005761317,0.003284072,0.001639344,0.019411774,0.016845724,2019-06,2019-Q2,122200,0,2019-06
